Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
5/16/2020,2020,5,16,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.038,0.055,8,51,0.1625,0.2,0,2,0.573913,2.1,7,3,6.426087,20.6,5,19
5/17/2020,2020,5,17,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.032471,0.038,9,35,0.1,0.1,0,1,0.24347800000000006,1.5,9,1,3.686957,9.8,21,8
5/18/2020,2020,5,18,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.036000000000000004,0.053,9,49,0.1,0.1,0,1,0.086957,0.7,8,0,3.06087,11.2,8,10
5/19/2020,2020,5,19,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.041765,0.047,10,44,0.1,0.1,0,1,-0.026087,0,7,0,1.413043,2.6,19,2
5/20/2020,2020,5,20,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.048,0.057,11,58,0.104167,0.2,23,2,0.017391,0.2,19,0,3.308696,13.4,19,12
5/21/2020,2020,5,21,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.047765,0.06,10,67,0.120833,0.2,0,2,0.073913,0.7,19,0,4.417391,13.9,22,12
5/22/2020,2020,5,22,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.056471,0.063,10,77,0.1625,0.2,0,2,0.330435,1.8,8,1,5.056522,16.9,5,15
5/23/2020,2020,5,23,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.052000000000000005,0.059,10,64,0.1,0.1,0,1,0.026087,0.1,10,0,1.691304,3.8,19,3
5/24/2020,2020,5,24,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.043529000000000005,0.051,9,47,0.104167,0.2,23,2,0,0,0,0,2.6565220000000003,14.6,20,13
5/25/2020,2020,5,25,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.037588,0.049,7,45,0.145833,0.3,22,3,0.086957,0.4,21,0,5.821739,32.8,21,30
5/26/2020,2020,5,26,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.035059,0.054000000000000006,9,50,0.166667,0.3,0,3,0.134783,0.8,21,0,8.6,35.5,23,33
5/27/2020,2020,5,27,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.038765,0.063,8,77,0.266667,0.4,0,5,1.091304,4.2,10,6,9.73913,23,7,22
5/28/2020,2020,5,28,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.027125,0.032,16,30,0.228571,0.3,8,3,0.526667,1.8,8,1,9.26875,17.4,8,16
5/29/2020,2020,5,29,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.042529,0.054000000000000006,8,50,0.1375,0.2,7,2,0.57619,2.5,13,3,5.478261,16.3,6,15
5/30/2020,2020,5,30,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.048529,0.057,11,58,0.1,0.1,0,1,0.017391,0.4,5,0,2.008696,11.4,5,10
5/31/2020,2020,5,31,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.048353,0.06,11,67,0.1,0.1,0,1,0.034783,0.2,16,0,2.108696,3.8,6,3
6/1/2020,2020,6,1,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.042765,0.061,10,71,0.14166700000000002,0.2,5,2,0.273913,1.3,8,1,5.3695650000000015,19.3,5,18
6/2/2020,2020,6,2,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.041765,0.057,10,58,0.120833,0.2,8,2,0.678261,2.2,13,3,4.604348,12,19,11
6/3/2020,2020,6,3,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.045176,0.064,9,80,0.154167,0.2,5,2,0.425,2.7,14,3,6.745833,23.9,6,22
6/4/2020,2020,6,4,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.040706,0.053,9,49,0.1875,0.3,7,3,0.756522,4.2,7,6,7.427273,21.8,6,20
6/5/2020,2020,6,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.038118,0.046,8,43,0.1,0.1,0,1,0.134783,0.6,8,0,2.756522,8.9,5,8
6/6/2020,2020,6,6,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.038882,0.043,9,40,0.1,0.1,0,1,0.33913000000000004,2.1,10,3,2.617391,12.2,6,11
6/7/2020,2020,6,7,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.046824,0.052000000000000005,11,48,0.1,0.1,0,1,0.030435000000000007,0.2,8,0,1.430435,1.9,1,1
6/8/2020,2020,6,8,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,0.035882,0.046,10,43,0.1,0.1,0,1,0.026087,0.3,5,0,3.247826,10.6,23,9
